experiment_id,game_id,seed,player_a,player_b,player_a_params,player_b_params,white_player,black_player,winner,winner_color,num_plies,avg_time_white,avg_time_black,move_limit
E05,0,0,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,b,-1,60,0.552472,0.551521,150
E05,1,1,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,b,1,39,0.955152,0.674564,150
E05,2,2,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,b,-1,48,0.951354,1.036845,150
E05,3,3,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,b,1,93,1.326086,0.604538,150
E05,4,4,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,b,-1,40,0.662527,0.879975,150
E05,5,5,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,b,1,47,1.227405,0.684613,150
E05,6,6,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,b,-1,46,0.723395,1.041266,150
E05,7,7,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,b,1,49,0.763854,0.742229,150
E05,8,8,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,b,-1,52,0.901486,1.060675,150
E05,9,9,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,b,1,47,1.009591,0.728136,150
E05,10,10,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,b,-1,48,0.685621,0.846115,150
E05,11,11,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,b,1,55,1.040687,0.661500,150
E05,12,12,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,b,-1,50,0.677877,0.956405,150
E05,13,13,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,b,1,63,1.993505,0.817818,150
E05,14,14,uct,alphabeta,"{'iterations': 100, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,b,-1,68,0.580928,0.569450,150
