experiment_id,game_id,seed,player_a,player_b,player_a_params,player_b_params,white_player,black_player,winner,winner_color,num_plies,avg_time_white,avg_time_black,move_limit
E01,0,0,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,56,0.609464,0.782387,150
E01,1,1,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,49,0.772546,0.767184,150
E01,2,2,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,58,0.760173,0.643464,150
E01,3,3,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,57,0.787970,0.661735,150
E01,4,4,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,64,0.605961,0.817314,150
E01,5,5,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,63,0.743727,0.594818,150
E01,6,6,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,40,0.752885,0.879007,150
E01,7,7,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,43,0.728096,0.558019,150
E01,8,8,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,40,0.858304,0.489259,150
E01,9,9,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,55,1.051345,0.678793,150
E01,10,10,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,48,0.662823,0.613550,150
E01,11,11,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,39,1.158118,0.611854,150
E01,12,12,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,52,0.682913,0.407298,150
E01,13,13,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,57,1.101756,0.705895,150
E01,14,14,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,48,0.589923,0.660321,150
E01,15,15,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,65,1.116769,0.590838,150
E01,16,16,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,48,0.816522,0.877510,150
E01,17,17,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},alphabeta,uct,b,1,51,1.280943,0.694113,150
E01,18,18,uct,alphabeta,"{'iterations': 100, 'c': 0.1}",{'max_depth': 6},uct,alphabeta,b,-1,44,0.558294,0.689306,150
