experiment_id,game_id,seed,player_a,player_b,player_a_params,player_b_params,white_player,black_player,winner,winner_color,num_plies,avg_time_white,avg_time_black,move_limit
E15,0,0,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct_early_term,uct,draw,draw,150,18.475725,20.623903,150
E15,1,1,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct,uct_early_term,draw,draw,150,21.322786,17.320641,150
E15,2,2,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct_early_term,uct,b,-1,60,22.324065,28.421405,150
E15,3,3,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct,uct_early_term,a,-1,68,31.911896,23.895058,150
E15,4,4,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct_early_term,uct,draw,draw,150,18.594924,21.652651,150
E15,5,5,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct,uct_early_term,a,-1,50,27.756069,20.161961,150
E15,6,6,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct_early_term,uct,draw,draw,150,18.849176,20.981972,150
E15,7,7,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct,uct_early_term,b,1,73,33.112187,25.562231,150
E15,8,8,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct_early_term,uct,b,-1,62,22.761474,28.278929,150
E15,9,9,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct,uct_early_term,draw,draw,150,19.721111,17.124396,150
E15,10,10,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct_early_term,uct,draw,draw,150,19.788554,21.876333,150
E15,11,11,uct_early_term,uct,"{'iterations': 5000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 5000, 'c': 1.4}",uct,uct_early_term,draw,draw,150,19.443798,16.876475,150
