experiment_id,game_id,seed,player_a,player_b,player_a_params,player_b_params,white_player,black_player,winner,winner_color,num_plies,avg_time_white,avg_time_black,move_limit
E11,33,13,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,draw,draw,150,1.706534,36.375869,150
E11,34,14,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,a,1,51,55.700548,0.345099,150
E11,35,15,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,a,-1,54,0.563701,45.487379,150
E11,36,16,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,a,1,61,50.643073,0.290653,150
E11,37,17,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,a,-1,54,1.109362,49.712616,150
E11,38,18,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,a,1,47,54.980848,0.259158,150
E11,39,19,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,a,-1,54,0.798358,54.184328,150
E11,40,0,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,a,1,59,53.673884,0.320114,150
E11,41,1,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,draw,draw,150,0.759326,27.005821,150
E11,42,2,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,a,1,61,45.351843,0.397237,150
E11,43,3,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,a,-1,62,0.590131,43.160156,150
E11,44,4,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,a,1,59,44.483273,0.389717,150
E11,45,5,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,draw,draw,150,0.601120,21.986192,150
E11,46,6,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,a,1,53,39.838852,0.388373,150
E11,47,7,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,a,-1,66,0.475317,35.740302,150
E11,48,8,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},uct,alphabeta,a,1,53,38.655683,0.293143,150
E11,49,9,uct,alphabeta,"{'iterations': 10000, 'c': 1.4}",{'max_depth': 6},alphabeta,uct,a,-1,60,0.447425,38.324831,150
