experiment_id,game_id,seed,player_a,player_b,player_a_params,player_b_params,white_player,black_player,winner,winner_color,num_plies,avg_time_white,avg_time_black,move_limit
E04,0,0,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,66,0.655636,0.776748,150
E04,1,1,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,59,0.889550,0.756659,150
E04,2,2,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,56,0.624667,0.860166,150
E04,3,3,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,55,0.606097,0.586887,150
E04,4,4,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,56,0.661638,1.499549,150
E04,5,5,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,57,0.883013,0.584090,150
E04,6,6,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,60,0.692316,0.698716,150
E04,7,7,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,61,1.043406,0.683863,150
E04,8,8,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,38,0.622078,0.640406,150
E04,9,9,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,49,1.127555,0.832714,150
E04,10,10,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,110,0.498818,1.977871,150
E04,11,11,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,53,0.917536,0.855020,150
E04,12,12,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,52,0.696738,0.832617,150
E04,13,13,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,a,-1,58,1.248128,0.803713,150
E04,14,14,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,draw,draw,150,0.472701,1.172517,150
E04,15,15,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,115,2.176713,0.485975,150
E04,16,16,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,draw,draw,150,0.497183,1.996736,150
E04,17,17,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,71,1.462304,0.704310,150
E04,18,18,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,66,0.592345,0.445693,150
E04,19,19,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,57,1.213775,0.698952,150
E04,20,0,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,66,0.560464,0.657467,150
E04,21,1,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,59,0.685303,0.525062,150
E04,22,2,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,56,0.874776,1.209203,150
E04,23,3,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,55,0.800774,0.731537,150
E04,24,4,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,56,0.750364,1.591724,150
E04,25,5,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,57,1.077594,0.720497,150
E04,26,6,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,60,0.898452,0.942401,150
E04,27,7,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,61,1.396240,0.849342,150
E04,28,8,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,38,0.714249,0.895847,150
E04,29,9,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,49,1.004199,0.709805,150
E04,30,10,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,110,0.494587,1.800514,150
E04,31,11,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,b,1,53,0.575833,0.536160,150
E04,32,12,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,b,-1,52,0.685472,1.032994,150
E04,33,13,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},alphabeta,uct,a,-1,58,1.007976,0.661490,150
E04,34,14,uct,alphabeta,"{'iterations': 100, 'c': 1.0}",{'max_depth': 6},uct,alphabeta,draw,draw,150,0.491091,1.034387,150
