experiment_id,game_id,seed,player_a,player_b,player_a_params,player_b_params,white_player,black_player,winner,winner_color,num_plies,avg_time_white,avg_time_black,move_limit
E06,0,0,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,44,0.522283,0.604386,150
E06,1,1,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,49,0.695610,0.522281,150
E06,2,2,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,72,0.538188,0.428317,150
E06,3,3,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,65,1.342798,0.502610,150
E06,4,4,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,draw,draw,150,0.393912,0.975231,150
E06,5,5,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,45,1.506601,0.742353,150
E06,6,6,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,58,0.828260,0.945067,150
E06,7,7,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,57,0.996649,0.588169,150
E06,8,8,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,62,0.647938,0.793733,150
E06,9,9,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,draw,draw,150,2.077752,0.408422,150
E06,10,10,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,44,0.816737,0.526130,150
E06,11,11,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,41,0.952278,0.773254,150
E06,12,12,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,44,0.722866,0.654840,150
E06,13,13,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,131,1.353573,0.521745,150
E06,14,14,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,50,0.631704,0.793477,150
E06,15,15,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,51,1.189443,0.747339,150
E06,16,16,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,74,0.488870,0.367059,150
E06,17,17,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,59,0.903787,0.759071,150
E06,18,18,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,42,0.550374,0.943568,150
E06,19,19,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,59,0.698667,0.530285,150
E06,20,0,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,44,0.530614,0.609849,150
E06,21,1,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,49,0.980959,0.725959,150
E06,22,2,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,72,0.510388,0.408003,150
E06,23,3,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,65,1.860304,0.665384,150
E06,24,4,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,draw,draw,150,0.439442,0.852042,150
E06,25,5,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,45,1.088829,0.574625,150
E06,26,6,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,58,0.753835,0.858383,150
E06,27,7,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,57,1.303273,0.723004,150
E06,28,8,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,62,0.564641,0.691151,150
E06,29,9,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,draw,draw,150,1.583057,0.341628,150
E06,30,10,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,44,0.548809,0.355042,150
E06,31,11,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,41,0.780206,0.607790,150
E06,32,12,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,44,0.585318,0.548182,150
E06,33,13,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,131,1.038353,0.419788,150
E06,34,14,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,50,0.857704,1.141692,150
E06,35,15,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,51,1.180518,0.794826,150
E06,36,16,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,74,0.496562,0.376082,150
E06,37,17,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,59,0.894727,0.714317,150
E06,38,18,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,42,0.561808,0.959164,150
E06,39,19,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,59,0.827540,0.622070,150
E06,40,0,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,44,0.597469,0.721875,150
E06,41,1,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,49,0.722672,0.542357,150
E06,42,2,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,72,0.632905,0.501304,150
E06,43,3,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,65,1.180472,0.436215,150
E06,44,4,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,draw,draw,150,0.278138,0.503661,150
E06,45,5,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,45,0.952288,0.514595,150
E06,46,6,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,58,0.510249,0.561504,150
E06,47,7,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,b,1,57,0.818004,0.483471,150
E06,48,8,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},uct,alphabeta,b,-1,62,0.483556,0.556620,150
E06,49,9,uct,alphabeta,"{'iterations': 100, 'c': 2.0}",{'max_depth': 6},alphabeta,uct,draw,draw,150,1.082229,0.216612,150
