experiment_id,game_id,seed,player_a,player_b,player_a_params,player_b_params,white_player,black_player,winner,winner_color,num_plies,avg_time_white,avg_time_black,move_limit
E02,0,0,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,58,0.651328,0.796239,150
E02,1,1,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,63,0.918692,0.538073,150
E02,2,2,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,60,0.659286,0.702336,150
E02,3,3,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,43,1.130047,0.651390,150
E02,4,4,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,52,0.762899,0.522175,150
E02,5,5,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,61,1.249894,0.701163,150
E02,6,6,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,48,0.618842,0.600585,150
E02,7,7,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,57,1.005388,0.665854,150
E02,8,8,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,56,0.780779,0.929483,150
E02,9,9,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,49,1.073374,0.770939,150
E02,10,10,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,76,0.571593,1.196527,150
E02,11,11,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,51,0.655903,0.668072,150
E02,12,12,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,56,0.855450,0.802910,150
E02,13,13,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,85,2.260957,0.632239,150
E02,14,14,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,50,0.696428,0.682842,150
E02,15,15,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,39,1.082338,0.703759,150
E02,16,16,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,58,0.861365,0.974042,150
E02,17,17,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,47,1.436959,0.864120,150
E02,18,18,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,54,0.615088,0.961951,150
E02,19,19,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,61,0.626159,0.502716,150
E02,20,0,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,58,0.668202,0.955392,150
E02,21,1,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,63,1.212234,0.731946,150
E02,22,2,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,60,0.577907,0.624966,150
E02,23,3,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,43,1.321562,0.810301,150
E02,24,4,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,52,0.789428,0.522796,150
E02,25,5,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,61,1.055902,0.619934,150
E02,26,6,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,48,0.706581,0.762138,150
E02,27,7,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,57,1.000888,0.678366,150
E02,28,8,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,56,0.577914,0.669659,150
E02,29,9,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,49,1.249367,0.946026,150
E02,30,10,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},uct,alphabeta,b,-1,76,0.596849,1.449319,150
E02,31,11,uct,alphabeta,"{'iterations': 100, 'c': 0.3}",{'max_depth': 6},alphabeta,uct,b,1,51,0.604736,0.647027,150
