experiment_id,game_id,seed,player_a,player_b,player_a_params,player_b_params,white_player,black_player,winner,winner_color,num_plies,avg_time_white,avg_time_black,move_limit
E14,0,0,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,b,-1,66,4.279016,5.639046,150
E14,1,1,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,78,5.882675,4.542669,150
E14,2,2,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,53,4.294388,5.860075,150
E14,3,3,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,68,6.445603,4.825891,150
E14,4,4,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,b,-1,82,4.916541,6.045060,150
E14,5,5,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,44,6.657788,5.025724,150
E14,6,6,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,57,5.609704,7.546602,150
E14,7,7,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,draw,draw,150,4.847353,4.121424,150
E14,8,8,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,b,-1,56,3.922861,5.040819,150
E14,9,9,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,72,4.837820,3.668419,150
E14,10,10,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,61,4.653964,5.968397,150
E14,11,11,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,86,6.464079,5.012302,150
E14,12,12,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,129,3.426612,4.023363,150
E14,13,13,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,62,7.073077,5.048321,150
E14,14,14,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,draw,draw,150,4.108147,4.408436,150
E14,15,15,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,70,5.377539,3.991031,150
E14,16,16,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,63,3.748776,4.684732,150
E14,17,17,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,draw,draw,150,3.606908,3.050691,150
E14,18,18,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,draw,draw,150,3.743142,4.195650,150
E14,19,19,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,b,1,73,4.920040,3.778773,150
E14,20,0,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,b,-1,66,4.203347,5.482406,150
E14,21,1,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,78,6.415273,4.989783,150
E14,22,2,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,53,4.640702,6.206670,150
E14,23,3,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,68,6.754623,4.874733,150
E14,24,4,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,b,-1,82,3.704783,4.555092,150
E14,25,5,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,44,8.143821,5.802171,150
E14,26,6,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,57,4.543292,6.116814,150
E14,27,7,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,draw,draw,150,4.621367,4.067730,150
E14,28,8,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,b,-1,56,4.595987,5.971754,150
E14,29,9,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,72,5.380004,4.051344,150
E14,30,10,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,61,5.718093,7.498476,150
E14,31,11,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,86,5.209428,4.006594,150
E14,32,12,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,129,3.298435,3.951646,150
E14,33,13,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,62,7.252978,5.293520,150
E14,34,14,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,draw,draw,150,3.565763,3.954226,150
E14,35,15,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,70,6.362989,4.792818,150
E14,36,16,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,63,3.713950,4.689385,150
E14,37,17,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,draw,draw,150,3.712160,3.010470,150
E14,38,18,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,draw,draw,150,3.314205,3.868123,150
E14,39,19,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,b,1,73,6.336093,4.733624,150
E14,40,0,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,b,-1,66,4.120006,5.211941,150
E14,41,1,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,78,5.203494,3.938011,150
E14,42,2,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,53,4.046844,5.508092,150
E14,43,3,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,68,5.188032,3.875816,150
E14,44,4,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,b,-1,82,3.878221,5.084006,150
E14,45,5,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct,uct_early_term,a,-1,44,6.998858,4.874410,150
E14,46,6,uct_early_term,uct,"{'iterations': 1000, 'c': 1.4, 'playout_depth': 20, 'alpha': 0.5}","{'iterations': 1000, 'c': 1.4}",uct_early_term,uct,a,1,57,3.890350,5.357720,150
